type,release_year,rating,duration,director_en,country_en,listed_in_en
Movie,2018,TV-MA,102,[2830],[135],"[8, 34]"
Movie,2019,TV-MA,65,[2099],[54],[29]
Movie,2018,TV-14,88,"[1281, 2375]",[54],[20]
Movie,2016,TV-MA,106,[688],[124],"[8, 25]"
Movie,2017,TV-MA,117,[688],[124],"[8, 25]"
Movie,2016,PG,94,[3535],[54],"[15, 23]"
Movie,1980,TV-PG,147,"[83, 2113]","[51, 134]","[8, 15, 34]"
Movie,2017,TV-PG,94,[678],[54],[20]
Movie,2017,TV-MA,89,[549],[54],"[23, 28]"
Movie,2017,TV-MA,89,[498],[7],"[8, 20]"
Movie,2017,TV-MA,89,[1138],[54],[20]
Movie,2016,NR,111,[958],[135],"[2, 8, 34]"
Movie,2015,TV-14,118,"[754, 3202]",[86],"[24, 33]"
Movie,1986,TV-PG,153,[1516],[86],"[8, 23, 27]"
Movie,2017,TV-Y7,87,[1770],"[4, 117]","[2, 4, 17]"
Movie,2017,TV-MA,122,[529],[99],"[4, 8, 34]"
Movie,2017,TV-14,97,[1680],"[7, 102]",[20]
Movie,2017,TV-MA,121,[999],[86],"[8, 23, 28]"
Movie,2008,NR,105,[3594],[125],"[8, 23, 27]"
Movie,2015,TV-PG,83,[1178],[54],"[4, 20]"
Movie,2016,TV-14,96,[439],"[88, 102, 130, 139]","[8, 20]"
Movie,2013,TV-14,84,[742],[54],"[23, 28]"
Movie,2014,NR,98,[1527],"[112, 142]","[8, 23]"
Movie,2014,TV-MA,91,[290],[125],"[13, 33]"
Movie,2016,TV-MA,89,[896],[54],"[23, 28, 32]"
Movie,2015,NR,90,[2370],[131],"[8, 25, 28]"
Movie,2015,TV-14,89,[0],[86],"[8, 23]"
Movie,2014,NR,123,[2254],[125],"[8, 23]"
Movie,2008,R,107,[3038],"[45, 144]","[2, 8, 34]"
Movie,2010,R,108,[3038],"[45, 144]","[8, 34]"
Movie,2020,TV-MA,66,"[1476, 3568]",[54],[29]
Movie,2012,R,137,[2846],[54],"[23, 28]"
Movie,2019,TV-MA,132,[81],[52],"[2, 8, 34]"
Movie,2018,TV-PG,91,[1269],[154],[20]
Movie,2014,R,117,[2790],[54],"[23, 28]"
Movie,2016,TV-14,100,[1396],[131],"[8, 23, 24]"
Movie,2016,NR,91,[3533],[54],"[2, 26, 28]"
Movie,2016,NR,87,[1736],[54],"[23, 28]"
Movie,2016,R,131,[2471],[54],[23]
Movie,2014,R,93,[2049],[54],"[13, 25]"
Movie,2018,TV-14,136,[2589],[86],"[8, 23]"
Movie,2010,R,116,[934],[54],"[4, 23]"
Movie,2016,UR,146,[3191],"[32, 89]","[8, 23]"
Movie,2016,TV-14,82,[3331],[59],"[8, 20]"
Movie,2017,TV-MA,104,[1998],[54],"[13, 25]"
Movie,2018,TV-14,56,[633],[54],[20]
Movie,2019,TV-MA,128,[2572],[86],"[2, 8, 26]"
Movie,2007,PG-13,121,[1918],"[7, 161]","[23, 24]"
Movie,2018,R,89,[249],[54],"[13, 25]"
Movie,2017,TV-MA,124,[1581],"[102, 109]","[8, 23]"
Movie,2009,TV-14,68,"[1276, 2267]",[54],"[20, 27]"
Movie,2018,TV-14,94,[3129],[54],"[26, 28]"
Movie,2017,TV-MA,100,[784],[135],"[8, 20]"
Movie,2018,TV-MA,71,[24],[54],[29]
Movie,2016,PG,85,[1740],"[54, 106, 137]","[23, 28]"
Movie,2015,TV-MA,109,[3223],"[6, 97]","[2, 8, 26]"
Movie,2006,PG,88,[975],[54],"[17, 31]"
Movie,2017,TV-14,104,[1174],[63],"[2, 8, 26]"
Movie,2019,TV-MA,65,[2208],[0],"[20, 27]"
Movie,2018,TV-MA,91,[1983],[82],"[8, 23, 28]"
Movie,2019,TV-MA,99,[246],[54],"[2, 26]"
Movie,2017,TV-MA,76,[2223],[54],"[23, 28]"
Movie,2014,R,119,[3098],[7],"[2, 28, 34]"
Movie,2011,R,85,[2834],[54],[34]
Movie,2016,R,86,[1034],[54],"[2, 34]"
Movie,1981,TV-MA,85,[3002],[54],"[0, 11, 14]"
Movie,2018,TV-MA,60,[0],[118],[29]
Movie,2017,PG-13,89,[1503],"[7, 67, 102]","[8, 13, 25]"
Movie,2017,TV-14,92,[3003],"[45, 89, 102, 134]","[9, 20]"
Movie,2017,TV-14,74,[3179],[54],[29]
Movie,2008,PG-13,123,[188],[54],[23]
Movie,2004,PG,95,[2824],"[54, 85]","[17, 31]"
Movie,2014,TV-Y7,45,[1147],"[54, 134]",[17]
Movie,1999,R,122,[2158],[54],[23]
Movie,2011,PG,98,[2971],"[7, 102]","[17, 31]"
Movie,2018,TV-PG,106,[3529],"[124, 156, 159]","[8, 23]"
Movie,1997,PG-13,139,[1320],[54],"[24, 26]"
Movie,2014,TV-MA,87,[208],[54],[26]
Movie,2014,TV-14,105,[1660],[7],[26]
Movie,2002,PG-13,142,[2880],"[54, 85]",[23]
Movie,2000,PG-13,116,[818],[54],[23]
Movie,2005,PG,115,[697],"[7, 102]","[17, 31]"
Movie,1997,R,113,[1882],[54],"[2, 14, 26]"
Movie,1968,G,146,[2419],"[7, 102]","[1, 17, 31]"
Movie,2009,R,96,[3264],"[32, 54, 85]","[13, 22]"
Movie,2002,R,130,"[1965, 3334]","[32, 36, 89]","[8, 23, 28]"
Movie,2006,PG-13,108,[1041],[54],"[15, 26]"
Movie,2008,PG-13,85,[1844],[54],"[0, 15, 34]"
Movie,2005,PG-13,137,[2507],"[36, 54]","[4, 23]"
Movie,2010,PG-13,115,[3095],[54],[26]
Movie,1997,R,127,[583],[54],"[13, 23]"
Movie,1996,PG-13,103,[2291],[54],"[15, 34]"
Movie,2015,PG-13,97,[2386],[54],"[15, 34]"
Movie,2000,PG,84,[994],[54],"[15, 34]"
Movie,1997,R,96,[2493],"[7, 102]","[15, 25]"
Movie,2019,TV-14,80,[768],[54],[26]
Movie,2000,R,98,[580],[54],"[0, 13, 21]"
Movie,2003,R,90,[373],"[54, 85]","[13, 25]"
Movie,2006,R,93,[580],"[36, 54]",[25]
Movie,1993,PG,112,[2138],"[32, 54, 58]","[2, 17]"
Movie,2009,R,97,[1517],[54],[25]
Movie,2007,TV-Y7,78,"[1487, 2428]",[0],"[17, 31]"
Movie,2008,TV-Y7,79,"[1487, 2687]","[54, 159]","[17, 31]"
Movie,2009,G,78,[1487],"[102, 135]","[17, 31]"
Movie,2007,PG-13,110,[2794],"[54, 108]","[15, 34]"
Movie,2020,TV-MA,145,"[76, 1499, 1548, 3341]",[86],"[8, 13, 25]"
Movie,1998,PG-13,139,[2769],"[54, 90]","[15, 34]"
Movie,2007,PG,116,[1791],"[54, 85, 139]","[17, 27, 31]"
Movie,2004,R,88,[3409],"[36, 54, 85]","[14, 26]"
Movie,2005,PG-13,118,[892],[54],"[24, 26]"
Movie,2010,R,97,[2679],[154],[34]
Movie,2010,PG-13,148,[2914],"[54, 139]","[13, 15, 34]"
Movie,2013,PG-13,122,[3119],[131],"[2, 8, 26]"
Movie,2015,TV-MA,71,[657],[54],[29]
Movie,2001,G,83,[2588],[54],"[15, 17, 31]"
Movie,2009,PG-13,123,[3436],[54],"[2, 26]"
Movie,2001,PG-13,118,[1227],[54],"[24, 26]"
Movie,2003,R,111,[2130],"[54, 90]",[34]
Movie,2004,R,137,[2130],[54],[34]
Movie,1996,PG-13,114,"[2761, 3248]",[54],"[4, 14, 26]"
Movie,1997,R,116,[1819],[54],[30]
Movie,1987,PG-13,109,[3516],[54],"[2, 11, 27]"
Movie,2010,PG,97,[2879],"[54, 108]",[17]
Movie,2019,TV-Y7,81,[2046],[0],"[17, 31]"
Movie,1999,R,189,[2846],[54],"[23, 28]"
Movie,1983,TV-MA,155,[627],[86],"[8, 23, 28]"
Movie,1999,PG-13,112,[970],[7],"[2, 8, 26]"
Movie,2005,PG-13,101,[188],"[36, 54]","[24, 26]"
Movie,2009,R,97,[1187],"[7, 102]","[15, 23, 28]"
Movie,1991,PG-13,102,[888],[54],[23]
Movie,2004,PG,91,[1375],[54],"[17, 31]"
Movie,2006,R,119,[1568],"[129, 131]","[8, 15, 23]"
Movie,2007,R,86,[2945],[54],"[13, 25]"
Movie,1992,R,117,[1496],[54],[34]
Movie,2018,TV-Y7,98,[1948],[0],"[6, 35]"
Movie,2017,TV-14,102,[3529],[124],"[8, 23, 24]"
Movie,2010,R,97,[2493],"[32, 85, 102, 125, 139]","[0, 15, 34]"
Movie,2015,TV-MA,88,[1443],[54],[34]
Movie,2009,R,97,[2838],[54],[26]
Movie,2000,R,88,[2823],[54],"[0, 26]"
Movie,2012,TV-MA,90,[2298],[54],[34]
Movie,2016,TV-MA,83,[1200],[54],[25]
Movie,1993,R,107,[1496],[54],[30]
Movie,2000,PG,89,[1525],[54],"[17, 31]"
Movie,1992,PG,95,[1152],"[117, 139]","[11, 24, 31]"
Movie,1999,PG,85,[1687],"[102, 125]","[17, 31]"
Movie,2002,PG,78,[1687],[54],"[17, 31]"
Movie,2007,R,116,[697],"[54, 139]","[0, 23, 27]"
Movie,1991,PG,88,[2778],"[54, 150]","[17, 31]"
Movie,1990,PG,94,[2446],[0],"[31, 34]"
Movie,2003,R,109,[709],"[36, 54, 139]","[15, 34]"
Movie,2009,PG-13,115,[479],"[36, 54, 130, 139]","[15, 34]"
Movie,2005,R,89,[3386],[54],[25]
Movie,1996,R,101,[2591],[54],"[13, 25]"
Movie,1992,R,112,[562],"[7, 90, 102]","[11, 13, 28]"
Movie,2005,PG-13,104,[3517],[54],"[31, 34]"
Movie,2007,R,95,[341],[54],"[31, 34]"
Movie,2009,R,82,[373],[54],[25]
Movie,2009,PG-13,99,"[3340, 3571]",[54],"[24, 26]"
Movie,2003,PG-13,201,[1702],"[61, 102]","[15, 34]"
Movie,2002,PG-13,179,[1702],"[61, 102]","[15, 34]"
Movie,1998,PG-13,138,[693],"[36, 54, 58]","[24, 34]"
Movie,1991,PG-13,85,[2059],[0],[26]
Movie,1988,PG-13,85,[2059],[54],"[14, 26]"
Movie,1984,PG,138,[2232],[54],"[2, 4, 11]"
Movie,2000,R,111,[1655],[54],[29]
Movie,1997,R,124,[2324],[54],[34]
Movie,2002,PG-13,116,[2363],[54],"[13, 25]"
Movie,1999,R,139,[821],[54],"[13, 23]"
Movie,1990,PG-13,96,[2673],[54],"[0, 14, 26]"
Movie,1995,PG-13,100,[1096],[0],"[0, 15, 26]"
Movie,2001,PG,104,[760],[54],"[0, 15, 26]"
Movie,2004,PG-13,101,[1096],[54],"[0, 15, 26]"
Movie,2015,PG-13,99,[765],"[47, 102]","[0, 15, 26]"
Movie,1969,G,128,[3216],[54],"[2, 11]"
Movie,2009,R,110,[1537],[54],"[2, 24, 26]"
Movie,2000,PG-13,130,[2087],[54],"[13, 25]"
Movie,1999,PG-13,106,[2538],[54],"[15, 31, 34]"
Movie,1971,G,100,[3245],"[54, 157, 162]","[1, 17, 31]"
Movie,1994,PG-13,191,[3554],[54],[34]
Movie,2008,PG-13,104,[3228],"[54, 139]","[24, 26]"
Movie,2012,TV-MA,110,[1157],[54],"[23, 28, 32]"
Movie,2007,PG-13,133,[979],"[54, 139]","[23, 24, 27]"
Movie,2006,R,143,[2177],"[58, 59, 102]","[23, 28]"
Movie,2015,TV-14,111,[1297],[99],"[8, 24, 26]"
Movie,2001,R,144,[1828],"[54, 139]","[2, 34]"
Movie,2015,R,121,[3310],"[47, 102]","[15, 34]"
Movie,2004,PG,99,[1774],[54],"[17, 31]"
Movie,2003,PG,93,[472],[54],"[17, 31]"
Movie,2018,R,100,[556],[54],[22]
Movie,2016,R,102,[1555],[54],"[23, 28]"
Movie,2008,PG-13,123,[2880],[54],"[6, 15, 34]"
Movie,1989,PG-13,127,[2880],[54],"[1, 6, 34]"
Movie,1981,PG,116,[2880],[54],"[1, 6, 34]"
Movie,1984,PG,119,[2880],[54],"[1, 6, 34]"
Movie,2001,R,105,[1882],[54],"[14, 26]"
Movie,2014,R,134,[2078],[54],"[23, 27]"
Movie,2017,TV-MA,90,[1890],[54],"[20, 32]"
Movie,2017,R,93,[3110],[54],"[2, 26]"
Movie,2010,R,93,[2709],"[32, 54]","[23, 24, 28]"
Movie,1998,R,108,[2275],[7],"[28, 31, 34]"
Movie,2018,TV-MA,115,[920],[86],"[8, 23, 28]"
Movie,2003,PG-13,119,[583],[54],[23]
Movie,2012,TV-MA,61,[943],[54],[29]
Movie,2007,R,109,[3559],[54],[30]
Movie,2017,TV-Y7,97,[1102],[83],"[6, 35]"
Movie,1994,R,154,[2130],[54],"[2, 11, 14]"
Movie,2017,TV-MA,120,[2369],[86],"[13, 33]"
Movie,2017,TV-14,148,[2171],[86],"[8, 23, 28]"
Movie,2003,R,121,[2064],[54],"[2, 34]"
Movie,2008,PG-13,95,[1418],"[7, 102]","[8, 23, 28]"
Movie,1994,R,102,[2023],[54],"[14, 15, 34]"
Movie,2016,NR,87,[2553],[7],"[23, 28, 32]"
Movie,2014,R,114,[2977],"[7, 36, 106]","[13, 23, 28]"
Movie,2010,TV-MA,48,[866],[54],[29]
Movie,2002,PG-13,124,[2291],[54],"[4, 34]"
Movie,2005,PG-13,101,[106],[54],[34]
Movie,2013,TV-PG,126,[2255],[86],"[2, 8, 26]"
Movie,2010,TV-14,133,[194],[86],"[2, 8, 26]"
Movie,2017,TV-G,90,[1953],[54],[20]
Movie,2006,TV-14,91,"[2385, 2604]",[86],"[8, 23]"
Movie,2017,TV-G,104,[3059],[54],"[2, 17, 31]"
Movie,2012,NR,105,[1922],"[54, 134, 166]","[8, 23, 28]"
Movie,2004,TV-PG,123,"[2385, 2604]",[86],"[8, 23]"
Movie,2017,TV-PG,89,[1732],"[125, 160]","[8, 20]"
Movie,2014,TV-14,87,[2026],"[32, 102, 130, 140, 154]","[8, 20]"
Movie,2017,TV-14,91,[1518],[82],"[8, 20]"
Movie,2014,NR,102,[577],[86],"[8, 23, 28]"
Movie,2016,TV-MA,106,[1306],[54],[20]
Movie,2016,TV-MA,102,[915],[143],"[8, 26, 28]"
Movie,2017,TV-MA,91,"[908, 2608]",[54],"[25, 28]"
Movie,2017,TV-MA,87,[1190],[54],[30]
Movie,2012,TV-14,103,[1597],[86],"[8, 23]"
Movie,1994,NR,193,[3061],[86],"[2, 8, 11]"
Movie,1999,TV-G,176,[3061],[86],"[8, 23, 27]"
Movie,2010,TV-14,124,[344],[86],"[8, 24, 26]"
Movie,2017,TV-MA,135,[1148],[86],"[8, 34]"
Movie,2011,G,106,[2827],[54],"[20, 27]"
Movie,2005,TV-14,133,[2255],[86],"[2, 8, 26]"
Movie,2017,TV-PG,107,[392],"[32, 86]","[8, 23]"
Movie,2017,TV-MA,78,[3534],[54],[20]
Movie,1989,TV-PG,192,[3061],[86],"[8, 23, 27]"
Movie,2017,TV-PG,55,[1711],[54],"[9, 20]"
Movie,1988,TV-PG,132,[344],[86],"[8, 24, 26]"
Movie,2009,TV-14,148,[720],[86],"[8, 15, 26]"
Movie,2012,TV-Y7,46,"[1445, 2672]",[54],[17]
Movie,2013,TV-Y7,46,[1586],[54],[17]
Movie,2011,TV-Y7,46,"[1291, 2638]",[54],[17]
Movie,2014,TV-Y7,74,[722],[54],[17]
Movie,2013,TV-Y7,46,"[1586, 2336]",[54],[17]
Movie,2017,TV-14,50,"[1796, 3084]",[54],[20]
Movie,2016,TV-MA,114,[426],[54],"[20, 27]"
Movie,2013,NR,117,[3308],"[8, 32, 36, 139, 160]","[8, 23, 28]"
Movie,2016,TV-MA,108,[2816],"[59, 160]","[8, 23]"
Movie,2017,TV-MA,97,[2520],[54],"[20, 27]"
Movie,2008,TV-14,122,[1288],[86],"[2, 8, 26]"
Movie,2011,TV-14,115,[2717],[86],"[8, 26]"
Movie,2017,TV-MA,104,[2842],[54],"[13, 23, 28]"
Movie,2016,TV-MA,140,[2105],[135],"[2, 8, 34]"
Movie,2016,TV-MA,101,[1391],[143],"[8, 23]"
Movie,2009,TV-14,99,[675],[86],"[8, 23]"
Movie,2016,TV-MA,102,[2551],[61],"[8, 23, 28]"
Movie,1996,R,94,[1460],[54],[30]
Movie,2017,TV-MA,92,[3611],[54],"[13, 25]"
Movie,2013,TV-14,125,[2374],[86],"[2, 8, 26]"
Movie,2017,TV-G,82,[1440],[7],"[2, 8, 20]"
Movie,2006,TV-PG,151,[568],[86],"[2, 8, 26]"
Movie,2013,TV-PG,80,[1097],[86],"[8, 20]"
Movie,2016,TV-MA,97,[2348],[86],"[8, 13, 23]"
Movie,2007,PG,92,"[795, 2894]","[54, 108]","[17, 31]"
Movie,2011,TV-14,92,[875],"[59, 160]","[8, 23, 28]"
Movie,2016,TV-MA,85,[1916],[54],"[26, 28, 32]"
Movie,2015,TV-PG,83,[680],[86],"[8, 23]"
Movie,2016,TV-MA,118,[392],[86],"[8, 23]"
Movie,2016,TV-MA,84,[1669],"[28, 36, 41, 49, 161]","[8, 20]"
Movie,2010,TV-PG,52,[1923],[86],"[8, 20]"
Movie,2016,TV-14,84,"[372, 1716, 2487]","[54, 151]",[20]
Movie,2016,TV-MA,146,[1727],[86],"[8, 23]"
Movie,2015,NR,110,[1798],"[28, 139, 154]","[8, 20]"
Movie,2011,TV-Y7-FV,24,[0],[54],[18]
Movie,2011,TV-Y7-FV,46,[0],[54],[17]
Movie,2011,TV-Y7-FV,24,[0],[54],[18]
Movie,2014,TV-Y7,55,"[4, 10]",[54],[18]
Movie,2012,TV-Y7-FV,24,[0],[54],"[15, 17]"
Movie,2012,TV-Y7-FV,23,[0],[54],[18]
Movie,2013,TV-Y7-FV,24,[0],[54],[17]
Movie,2013,TV-Y7-FV,24,[1897],[54],[17]
Movie,2006,NR,81,[3254],[54],"[13, 23, 28]"
Movie,2018,PG,111,[1919],[54],"[2, 9, 17]"
Movie,2018,TV-14,96,"[924, 3424]",[54],[20]
Movie,2018,TV-MA,95,[949],"[7, 85]","[8, 13, 25]"
Movie,2018,TV-PG,24,[812],[39],"[8, 20]"
Movie,2018,TV-14,97,[3433],[54],"[24, 26]"
Movie,2016,R,93,[965],[7],"[8, 25]"
Movie,2019,TV-MA,91,[3500],[54],"[4, 23]"
Movie,2018,PG,118,[1471],[54],"[17, 31]"
Movie,2019,TV-PG,63,[2700],[54],"[17, 31]"
Movie,2019,TV-MA,74,[1878],[54],"[20, 27]"
Movie,2018,TV-MA,136,[1315],[82],"[8, 23, 28]"
Movie,2017,R,94,[704],"[61, 139]","[2, 8, 34]"
Movie,2015,PG,91,[271],"[102, 117]",[17]
Movie,2014,NR,79,[606],[131],"[8, 24, 26]"
Movie,2013,PG,93,"[1841, 2509]","[59, 160]","[17, 27]"
Movie,2018,TV-14,90,[3355],[54],"[26, 32]"
Movie,2017,TV-MA,54,"[216, 2409]",[54],"[24, 26, 27]"
Movie,2018,TV-MA,132,[240],"[75, 150]","[8, 15, 34]"
Movie,2016,PG-13,101,[3344],[154],"[2, 26, 28]"
Movie,2018,TV-PG,65,[1424],[0],"[5, 19]"
Movie,2017,TV-MA,84,[2376],[54],"[0, 26, 28]"
Movie,2017,PG,91,[3097],[54],"[17, 31]"
Movie,2015,R,94,[1947],[54],"[13, 23]"
Movie,2019,TV-MA,59,[2084],[54],[29]
Movie,2017,TV-MA,97,[3267],[54],"[23, 28, 32]"
Movie,2018,TV-MA,102,[2345],[54],"[15, 34]"
Movie,2017,TV-MA,93,[2280],[54],"[13, 23]"
Movie,2016,TV-PG,73,"[100, 2847]","[43, 134]","[8, 20]"
Movie,2015,TV-14,88,[782],"[102, 139, 154]",[20]
Movie,2015,R,109,[1124],"[49, 108, 134]","[2, 28, 34]"
Movie,2016,TV-MA,68,[1424],[54],[29]
Movie,2012,R,105,[379],"[54, 85, 139, 160]",[34]
Movie,2016,R,93,[770],[54],"[13, 25]"
Movie,2015,NR,72,"[1876, 2381]",[54],"[23, 28]"
Movie,2017,TV-MA,78,"[1867, 2429]",[131],[29]
Movie,2014,TV-MA,86,[919],[54],[23]
Movie,2018,TV-PG,66,"[1576, 2413]",[54],"[9, 20]"
Movie,2016,TV-MA,106,"[857, 1651]","[54, 129, 130]","[8, 13, 23]"
Movie,2018,TV-MA,125,[544],"[32, 82]","[8, 23, 28]"
Movie,2016,TV-MA,77,[3277],[54],"[4, 20]"
Movie,2017,TV-MA,87,[142],[54],[26]
Movie,2017,TV-MA,110,[207],[135],"[8, 13, 23]"
Movie,2015,TV-MA,110,[3332],"[54, 108]",[20]
Movie,2017,TV-MA,71,"[450, 729]",[54],[29]
Movie,2016,TV-MA,108,[3116],"[54, 129]","[23, 32]"
Movie,2015,TV-14,130,[1139],[63],"[8, 23, 24]"
Movie,2015,TV-14,119,[88],[63],"[8, 31, 34]"
Movie,2014,TV-G,110,[3249],[63],"[8, 24, 26]"
Movie,2017,TV-14,120,[3249],[63],"[2, 8, 26]"
Movie,2018,TV-14,102,[1327],[86],"[8, 23, 28]"
Movie,2013,TV-14,125,[1139],[63],"[2, 8, 26]"
Movie,2013,TV-14,103,[88],[63],"[8, 26]"
Movie,2013,TV-PG,127,[1139],[63],"[8, 24, 26]"
Movie,2017,TV-14,121,[1139],[63],"[8, 23, 24]"
Movie,2018,TV-PG,101,"[2511, 3404, 3550]",[148],"[8, 23]"
Movie,2014,TV-PG,113,[1139],[63],"[8, 23, 24]"
Movie,2015,TV-14,118,[1174],[63],"[8, 23, 24]"
Movie,2012,TV-14,132,[1945],[63],"[8, 23, 24]"
Movie,2008,TV-PG,106,[88],[63],"[8, 26]"
Movie,2009,TV-PG,116,[1139],[63],"[2, 8, 26]"
Movie,2015,TV-PG,117,[2499],[63],"[8, 24, 26]"
Movie,2018,TV-MA,69,[0],[7],[18]
Movie,2018,TV-MA,67,[430],[54],[29]
Movie,2016,TV-MA,123,[3496],[86],"[8, 34]"
Movie,2015,TV-MA,83,[3535],[54],[29]
Movie,2011,R,90,[1909],[54],"[2, 26, 28]"
Movie,2006,TV-MA,61,[2693],[54],[29]
Movie,2017,TV-MA,92,[2303],[54],"[2, 24, 26]"
Movie,2017,TV-MA,96,"[131, 922, 1120, 1498, 1523, 2805, 2964, 3262]",[54],"[23, 28]"
Movie,2016,TV-MA,92,[1570],"[13, 70, 159]","[15, 25, 28]"
Movie,2017,TV-14,85,[2760],"[28, 48, 59, 76]","[8, 20]"
Movie,2015,NR,97,[2936],[89],"[8, 23]"
Movie,2016,TV-14,101,[138],"[75, 102]","[24, 34]"
Movie,2014,PG-13,103,[251],"[8, 28, 32, 36, 40, 48, 96, 102, 105, 139]","[8, 20]"
Movie,2013,R,90,[1530],"[32, 54]","[13, 22]"
Movie,2014,PG,107,[205],[54],"[2, 17]"
Movie,2018,TV-14,80,[2728],[86],"[8, 23, 28]"
Movie,2017,TV-MA,105,[2444],[82],"[8, 13, 25]"
Movie,2015,TV-MA,99,[600],[89],"[8, 34]"
Movie,2013,NR,58,"[1765, 1999]",[83],"[8, 10, 34]"
Movie,2014,NR,58,[1999],[83],"[8, 10, 34]"
Movie,2013,NR,56,[1999],[83],"[8, 10, 34]"
Movie,2017,TV-MA,97,[1469],[54],"[13, 23, 28]"
Movie,2015,PG,74,[2770],[54],"[15, 17]"
Movie,2018,TV-MA,110,[295],[82],"[8, 23]"
Movie,2018,TV-MA,127,[1187],"[7, 36]","[7, 13]"
Movie,2016,TV-MA,100,[1037],[7],"[15, 28, 34]"
Movie,2016,TV-14,98,"[614, 3558]",[7],"[8, 20]"
Movie,2016,TV-MA,70,[972],[54],[29]
Movie,2019,TV-MA,117,[3459],[86],"[8, 23]"
Movie,2019,TV-MA,89,[3604],[54],"[2, 26, 28]"
Movie,2019,TV-MA,84,[2390],[59],"[8, 23, 28]"
Movie,2018,TV-14,131,[2157],[86],"[8, 23, 28]"
Movie,2014,R,91,[1670],"[54, 139]",[34]
Movie,2013,PG-13,103,[2467],[54],[20]
Movie,2016,R,100,[3139],[7],[23]
Movie,2016,TV-PG,75,[1416],[72],"[8, 16, 17]"
Movie,2013,TV-PG,54,[167],[54],"[8, 20]"
Movie,2013,TV-PG,54,[339],[54],"[8, 20]"
Movie,2014,TV-PG,55,[3273],[7],"[8, 20]"
Movie,2013,TV-PG,54,[166],[54],"[8, 20]"
Movie,2013,TV-PG,55,[166],[7],[20]
Movie,2018,TV-MA,139,[1797],[135],"[8, 13, 23]"
Movie,2018,TV-MA,103,"[1311, 1336]",[7],"[8, 23]"
Movie,2017,TV-MA,109,[2161],[135],"[8, 13, 23]"
Movie,2012,PG-13,150,[2880],"[54, 134]",[23]
Movie,2017,TV-14,100,[2941],[54],[23]
Movie,2017,TV-14,67,[369],[54],[29]
Movie,2011,PG,76,[1617],[54],[20]
Movie,2001,TV-PG,42,[1526],[54],[29]
Movie,2017,TV-MA,79,[3088],[154],"[20, 32]"
Movie,2016,TV-G,73,[1895],"[32, 36, 65, 92]","[8, 20]"
Movie,2017,PG-13,93,[1508],"[26, 85, 88, 102]","[2, 8, 17]"
Movie,2016,TV-MA,129,[389],[86],"[8, 23, 27]"
Movie,2018,TV-MA,84,[1451],[54],"[13, 25]"
Movie,2018,TV-MA,91,[2730],[7],"[15, 25]"
Movie,2017,TV-14,93,[1587],[86],"[8, 23, 28]"
Movie,2018,R,91,[3008],[7],"[15, 34]"
Movie,2018,TV-MA,53,[3605],[0],[29]
Movie,2017,TV-MA,116,[1358],[35],"[8, 23, 24]"
Movie,2017,TV-14,102,[3470],[135],"[2, 8, 26]"
Movie,2016,R,94,[1351],[54],"[2, 26, 28]"
Movie,2018,TV-MA,90,[789],[7],"[23, 28, 32]"
Movie,2011,PG,88,[156],[54],"[17, 31]"
Movie,2017,TV-14,91,[268],[54],[20]
Movie,2017,TV-14,87,[1256],[54],[30]
Movie,2017,TV-14,134,[587],[83],"[2, 8, 34]"
Movie,2017,TV-MA,118,[1183],[135],"[8, 13, 23]"
Movie,2016,TV-MA,105,[295],[82],"[13, 33]"
Movie,2016,G,78,[3153],[54],"[16, 17]"
Movie,2016,G,99,[1721],"[82, 87, 130]","[17, 27]"
Movie,2016,TV-MA,96,"[761, 2418]",[83],"[0, 10, 34]"
Movie,2012,TV-Y7,44,[3323],[54],"[17, 31]"
Movie,2012,TV-Y7-FV,43,[3323],[54],"[17, 31]"
Movie,2018,TV-14,96,[3392],[86],"[8, 23]"
Movie,2017,R,85,[312],[54],[34]
Movie,2014,NR,95,[895],[86],"[8, 23, 28]"
Movie,2016,TV-MA,87,[909],[54],[34]
Movie,2016,TV-14,134,[2103],[86],"[8, 23, 28]"
Movie,2016,NR,119,[2103],[86],"[8, 34]"
Movie,2016,TV-14,128,[522],[86],"[8, 13, 23]"
Movie,2015,R,114,[747],"[7, 21, 102]","[2, 8, 34]"
Movie,2018,TV-MA,99,[1220],[54],[20]
Movie,2017,R,89,[168],[54],[25]
Movie,2018,TV-MA,60,[3451],[66],[29]
Movie,2018,TV-MA,96,[1378],[54],"[23, 24]"
Movie,2008,R,128,[836],[54],"[23, 28, 32]"
Movie,2016,TV-MA,91,[3399],[54],"[2, 26, 28]"
Movie,2013,PG,72,"[2096, 2781]",[54],"[15, 34]"
Movie,2016,R,103,[2576],"[7, 32, 36]",[23]
Movie,2017,TV-14,127,[3022],[46],"[8, 26]"
Movie,2017,TV-MA,113,[275],[82],"[2, 26, 32]"
Movie,2018,TV-MA,111,[546],[86],"[8, 15, 23]"
Movie,2017,TV-14,112,[809],[86],"[8, 23]"
Movie,2018,TV-14,96,[1130],[54],[20]
Movie,2012,TV-MA,103,[78],[89],"[2, 26, 28]"
Movie,2017,TV-MA,104,[2863],[86],"[8, 23, 28]"
Movie,2004,TV-14,102,[3126],[86],"[8, 23]"
Movie,2018,TV-14,86,[744],[54],"[13, 23]"
Movie,2012,TV-14,97,[2927],[86],"[2, 8, 26]"
Movie,2017,TV-14,111,[3591],[46],"[8, 26]"
